studio,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,4,,,,4,,,,,3,,,,,,,,,,,,2,7,4,,,,,,,,,,6,,,3,,,,,,,,3,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,,,,,,1,,,,,,2,,,,,,,,,,,,7,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,,4,,,,,,,,,,,,,,,,,1,,,,,,1,,,,4,,,,,,,,,,,,,4,,,,,,,,,1,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spill,,,,3,,,,,,,,,1,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,4,,4,,,,,,6,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,4,,,,,,,5,,,,,,,,7,,,,,,,,,,,,,4,7,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,7,,,,,,,6,,,,,,,,,,,,7,,,,,,,,,,6,,,7,,,,,,5,,,,,,,,,,,3,,,,,,,,7,,,,,,,,,,,,,,6,,,7,,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
purse,,,,,,5,,,,,,,,,7,4,,,,,,,,,,1,,,,,6,,,,,,,2,,,,,7,,,,4,,,,,,,,,1,,,,,,,,,,,,,,,5,,5,,,,,,,,7,,,,,,,7,,,,,,,,,,,7,,,,,,,,,,,,,,6,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,7,,,,,,,,,,,7,,,,,,7,,,,,,,,,6,,,7,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,7,,,,7,,,,,,,,7,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
student,7,,,,,,,,5,,,,,,,,,,,,,,,,,,,,3,,,,,7,,,,,,,,,,,,,4,,,,,,,,,7,,,,,,,,,,,,,5,7,,,,,,,,,,,,,,,4,,,,,,,,,,,,7,,,,,,,,,,,,,,,6,,,7,,,,,,,,,,,2,4,,,,,,,,,,7,,,,,,,,,,,,7,6,,,,,,,,6,,,,,,,,,,,,4,,,,,,,,,,,1,,,,,,,,,,,5,,,,,,,,,,,2,,,7,,,,,,,,,,7,,,,,3,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tower,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,4,,5,,,,,5,,,,,5,,,,,,,,,3,,,,,,3,2,,,,,,,,,,,6,,,,,,,,,,5,,,,,,,,,,,,5,,,5,,,,,5,,,,,,,,,2,,,,,,,,,5,,,,,2,,,,,,,,,7,,,,,,7,,,,,,,,,,,,,,1,,,,,,,,,,,,5,7,,,,,,5,,,,,,,6,,,,,,,,,,,,,,,,7,,,,,,,,,7,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quarter,5,,,,,5,,,,,,,7,,,,,,3,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,3,,,,,7,,,,,4,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,4,,,,,,,,7,,,,,,,7,7,,,,,,,,,,,1,,,,,,,,,,5,,5,,,,,,,,7,,,,,,,,,,4,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,5,,,,,,,,4,,,,,,,,5,,,,,,,,,1,,,,4,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenth,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,,,,,,,,7,,,,,,,,,,3,,,,,,,,1,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,4,4,,,,,,,,,,,,,1,,,5,,,,,,,,,,,,,,3,,,,,,,,1,,,,,,,,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,4,,,,,,,,,,,1,,,,,,,1,,,,,,,,,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
person,,,,,,,,,7,,,,7,,,,,,,,,,,,,,5,,,,7,,,,,,,,,,,,,1,,,,,,,,,,,,,6,,,,,,,,7,,,,,,,,7,,,1,,6,,,,,,,3,,,7,,,,,,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,7,,,,,,7,,6,,,,,,,,,,,,,,,,,,7,,,,,7,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,7,,,,,,,,3,,,,,,7,,,,7,,,,,,,,,,,,,,,7,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ponies,,,,,,,,,,7,,,4,,,,,,2,,,,,,,,6,,,,,,,,,,,,,,,,,1,7,,,1,7,,,,,7,,,,5,,,,5,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,6,,5,,,,,,,,,,,,,,4,,,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,6,,,,,,,,,,,,7,,,,,,,,,,,,7,,,,,,,,7,,,,,,7,,,,,,,,,,,,6,,,,,,7,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
substitute,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,3,,,,,,,,,,2,,,,2,,,,,,,,,1,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,5,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,5,,,1,,,,,,,,,1,,,,,,,,,5,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,,,,4,,,,,,7,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rude,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,6,,,,,,,,,,,,,,3,,,,,,,,,7,,,,,,,,,,,,,,,,,4,,,,,,,,5,,,,,,,2,,,,,1,,,,,,,,,2,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,1,,,,,5,,,,,,,,,,1,3,4,,,,,,,,,,,,,2,,,,,2,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ache,,,5,,,,,,,,,,,,,,,1,,,4,,,,,,,6,1,,,,,,,,,2,,,,,6,,,,,,,,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,,4,,,,,,,,,,,,,4,,,,,,,4,,,,,,,,,,,,,,,,,,,3,,,,,,6,,,,,1,,,1,,,,,,1,,,,,,,,1,,,,,,1,,,,,,,5,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,,,4,,,,,,,,,,,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
struck,4,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,6,,,,,,6,,,,,,,,,,,,,,1,,2,,,1,,,,,4,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,7,,,2,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,4,,,,,,,,2,,,,3,,,,,,,,,,,,,5,,,,,,,,,,,,1,,,,,,,,,,,,4,,,,,,,,,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whip,,,,,,,,,,,,,4,,,,,,,,4,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,4,,,,,,,,,5,,4,,,1,,,,,,,,,,,,2,,,2,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,5,,,2,,,,,,,1,,,,,,,,,,,,,6,4,,,,,,,,,7,,,,,,,,,,7,,,,,3,,,,,,,,,,,,,3,,,,,,,,,,,,2,,,,,,,,,,1,,,,,2,,,,,,,,,,,,,,2,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filling,,,,,,,5,,,,,,,,,,,,,,,6,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,7,,,,,,,,,,1,,,,,,,,,,,,,,5,,4,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,,4,,2,,,,,,,,,,,,1,,,,3,,,,,3,,,,,,,,,1,,,,,,,,3,,,,,,,,,1,,,,,,,,,,,,1,,,,,,2,,,,,,,,,4,5,,,,,,,,,,,,4,,,,,,,,,6,,,,,,5,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheriff,,,,,,,,1,,,,,,2,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,1,,,3,,,,,,,,,,1,,,,4,,,,,,,,,,,,,,3,,,,,1,,3,,,,,,,,,,,,,,,,,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,,,1,,,,,,,,,,,1,,,,,,,,2,,,,,,4,,,,,,6,,,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,5,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total,,,,1,,,,,,,,,,,2,4,,,,,,,,2,,,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,1,,,,1,,,,,,,,,5,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,1,,,,,,,,,,,3,,,,,1,,,,,,,,3,,,,,,,1,,,,,,,,,,4,,,,,,,,7,,,,,,,,,4,,,,,,,1,,,,,,,,7,,,,,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
was,,,,,,,,,,,,5,,,,,,,,,,3,,,,7,,,,,,,1,,2,,,,,,,,,1,,,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,4,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,2,3,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly,,,,7,,,,,,,,6,,,,,,,,,,,,,,,,4,,,,,,,,6,,,,,,,,,,,,,,,,,,7,,7,,,,,,,7,,,7,,,,,,7,,,,,,,,,7,,,,,,,,7,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,1,,,,,,,,,,,,,,6,,,,,,,,,,,1,3,,,7,,,,,,,,,6,,,,,,,,,,5,,5,,,,,,,,,,,,,,,7,,,,,,,,6,,4,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bay,,,,1,,,,,,1,,,,,,,,,,,,,,,4,,,,,,2,,,,,,,,6,4,,1,,,,,,,,4,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,2,,,2,,,6,,,4,,,,,,3,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,6,,,,,,,,,,,,1,,5,,,,,,,,,,1,,,,,,,,,1,,,,,4,,,,,,,1,,,,,,,,2,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arch,,4,5,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,2,,,,,,,4,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,4,,,2,,4,1,,,,,,,,,,1,,,,,,,,,,,1,5,,,,,,,6,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,4,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skin,,,7,,,,,,,,,,,,,,,,,,,,,,7,,7,,,,,,,,7,,,,7,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,2,,,,,,,,,,7,,,,,,,,,,,1,,,7,,,,,,,,,,,,,6,,,,,,7,,,,,,,7,,7,,,,6,,,7,,,,,,,,,,,,,4,,,,,,7,,,,,,,,,,,,,,,6,,,,,,,,,7,,,,,,,,,,,,4,,,,,,,5,,,,,,,,,,,,,,,,7,,,,7,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curve,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,5,,,1,,,,4,,,,,,,,,,3,,,,,,,,2,,,,,,,1,,,,,,,3,,,,,,,,,,,,,,3,,,,,,,,,,,7,,,,,,,,,2,,,4,,,,,,,,,,,,,,,4,,5,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,6,,,,,1,,,,,,,,,3,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,1,,,,,4,,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hotter,,,,1,,,,,,,,,4,,,,,,,,,4,,,,,,,,,,,7,,,,1,3,,6,,6,,,,,,,,,,,,,,,5,6,,,,,,7,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,3,,,,,,1,,,,,,,,,4,,,,,,,,,,7,,,,,,,,7,,,,,,,,,,,,,,,,5,,,,,,4,,,,,,,6,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,,,6,,,,,,,,,,3,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
geese,7,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,7,,,7,,,,,,,,,,,3,4,,,,,5,,5,,,,,,6,,,,,,,,,,7,,,,,,,,,4,,,5,,,,,,,5,,,,,6,,,,,,,,,,2,,,,,,,,,3,,,,,,,,,,,7,,4,,,,,,,,,,,,5,,,,,,,,,4,,,,,,,,,,,,,1,,,,,,,,,,,,5,,,,,,,,4,,,,,5,,,,,,,,,,,,,1,,,,4,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sneak,,,,5,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,4,,,,,,,,,,,,,,,,,,,1,2,,1,,,,,,,,,,,,5,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,5,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,3,,,,,1,,,,,,,,,,,,,1,,,,,5,,4,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,5,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poet,,,,,1,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,4,,1,,,,,,7,,,,,,,2,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,1,,,,,,,,,2,,,3,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,4,,,,,7,,,,,,,,,,,,1,,,,,,,,4,,,,,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
riches,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,3,,,,,,,,1,,,,,,,,,,,,1,,,,,,,5,,,,1,,,,,,1,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,6,,,,,,,4,,,,,7,,,,,,,,,2,,,,,1,,,,,3,,,,,,,4,,,,,,,,,,,,,,2,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scientist,,,,,,,1,,,,,,,,5,,4,,,,,,,,,,,,,,6,,,,,4,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,6,,,,,,,,1,,,2,,,,,,,,,,,,,5,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,,,5,,,3,,,,,,,,,6,,,,,,,,,,,,,,,6,,,,,,,,3,,,,,,,,,4,,,,,,,2,,,,,,,,,,5,,,,,3,,,,,,,,2,,,,,,,,,,,,,,5,,,,7,,,,,,2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whatever,5,,,,,,1,,,,,,,,,,,,5,,,,,,,,,1,,,,,,,,,,,7,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,1,,,,4,,,,,1,,,,,,,,,,,4,,,,,,,,,,,,,,,,3,,,4,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zone,,,,,,,,1,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,7,,,,,,1,,,,,6,,,2,,,,,,,,,,,2,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,4,,,,,,,1,,,,5,,,,,,,,,,1,,,,,,3,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,5,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
roof,,,,,2,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,3,,,,,,,7,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,4,,,,2,,,,,,,,,2,,,,,2,,,,,,,,,,,,,6,,,,,,3,,,,,,,,,,7,5,,,3,,,,,,,,,,,,6,4,,,,,,,,3,,,,,,,,6,,,,,,,,,,,,,,,5,,,,,,,,,6,,,,,,,7,,,,,,,,,,,1,,3,,,,,,,,,,3,,,,,,,5,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dim,,,,,1,,,,,,,,1,,,,,,,,,,,6,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,1,6,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,4,,,,,,,,,,,,3,,,,,,,,,,,3,,,,,,,3,,,,,,,6,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,1,,,,,4,,,,,,,,,,1,,,,,,,,,,,,1,,3,,,,,,,,,,,1,,,,,,4,,,,3,,,,,,,,,,1,,,,,,,,,,,4,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
claw,,,,,,,,,4,,,,,,,2,,,,,,,,,,,5,2,,,,3,,,,,,,,,,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,5,2,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,4,,,,,,3,,4,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,5,,2,,,,,,,,,,3,,,,,,,2,,,,,7,,,,,,,,,,,,,,,,,,,6,,,,2,,,,,,,,,,,,,,,3,,,4,,,,,,,,,,,,,,,,,,7,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dye,,,,,,3,,,,,3,,,3,,,,,,,,,,4,,,,,,,,,,1,,,,,3,5,,,,,,,,,7,,,,,,,,,,,,,2,,,,2,,,,6,,,,,,,,,,,,1,,,,,,,,,,,6,,,,,,,,,,3,,,,,,,,,1,,5,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,6,,,,,,,,,,,,,,,,4,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,1,,,,,,5,,,,,,,,,,,,3,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mission,,,,,,,,1,,,,,,3,,,,4,4,,,,,,,,,,,,,,,1,,,,,,2,5,,,,2,,,,,1,,,,,,,,4,,1,,,,,,,6,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shot,,,,,,,,,,,,,,,,,,,,,,,1,,1,,3,,,,3,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,,,5,,,,,,6,,,,,,,,,2,,,3,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,2,,,,,,,5,,,,,,,,,,,,,3,7,,,,,,,1,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
notice,,,6,,,,,,,,,,,,1,,,,,,,,,,1,,,,2,,4,,,,,,,,,,3,,,,,,,,,,,1,,,,,1,,,,,,,,,,5,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,2,,,,7,,,,,,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,3,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loss,5,,,,,,,,,1,,,,3,,,1,2,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,1,4,,5,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,,,,,3,,,,,,,2,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,7,,6,,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fuel,,4,,,,,,,,,,5,,,,,,,,,,,,,,,3,,,,1,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,7,,,,,,4,,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,1,2,,,,,,,,3,,,,,,,,,,,,,,2,,,,,4,,,,,,,,5,,3,,,,,,,,,,,,,,2,,,,,,,,,,4,,,,,,3,,2,,,,,,,,,,5,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
million,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,7,,,,,,,,1,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,5,,,2,,,,6,,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,4,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,2,,,,1,,,,,1,,,,,,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unfriendly,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,5,,,,3,,,,,1,,,,,,,,,,,,,,,,2,,,,,,6,,,,,4,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,4,,,,,,,,,4,,,,,,,,,,,,,,,,3,,,4,,,,,,,,,,,,,,,,,,,4,,5,,,,,,,,,,,,,,,,,,,1,,,,,,,4,,,,,,1,,,,,4,,,,,,,,,,,,,,,1,,,4,,,,,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,,,,,6,,7,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mystery,,,,1,,,,,,,,,2,,,,,,,,,,,4,,,,,,,,,3,,,,,,,,,,,,,,4,,7,,,,,4,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,1,,,,,6,,,,,,,,,,,,,4,,,1,,,2,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,,,1,,,,,1,,,,,,,,,,,,1,3,,,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handle,,,,,,,,,,,,,,7,,,,,,,,,7,7,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,7,,,,,,,,,7,,,,,,,,,,,,,,,7,,,,,,2,,,,,,,,,,,,,,7,,5,,,,,,,,,5,,,,,,,1,,,,,,,,,6,,,,,,,5,,,,,,,,,6,,7,,,,,,,,,,,,,,,,7,,,,,,,7,,,,,,,,,,,,7,,,,,,,,,,,,3,,,,,5,7,,,,,,,,,,,,,,7,,,,,,,7,,,,4,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
